        Date           ibcm1  
2023-10-10 08:57:03    14.5778
2023-10-10 08:57:05    14.6047
2023-10-10 08:57:07    14.8937
2023-10-10 08:57:09    14.6937
2023-10-10 08:57:13    14.7646
2023-10-10 08:57:15    14.6996
2023-10-10 08:57:17    14.7987
2023-10-10 08:57:19    14.7167
2023-10-10 08:57:21     14.529
2023-10-10 08:57:23    14.3079
2023-10-10 08:57:27    14.4095
2023-10-10 08:57:31    14.4689
2023-10-10 08:57:33    14.1863
2023-10-10 08:57:35    14.3796
2023-10-10 08:57:37    14.4546
2023-10-10 08:57:39     14.632
2023-10-10 08:57:41    14.9793
2023-10-10 08:57:43    14.6638
2023-10-10 08:57:45    14.4868
2023-10-10 08:57:47    14.4435
2023-10-10 08:57:49    14.5532
2023-10-10 08:57:51    14.6192
2023-10-10 08:57:55    14.6923
2023-10-10 08:57:57    14.5452
2023-10-10 08:57:59    14.3117
2023-10-10 08:58:01    14.6267
2023-10-10 08:58:03    14.7561
2023-10-10 08:58:05    14.7456
2023-10-10 08:58:07    14.5706
2023-10-10 08:58:09     14.737
2023-10-10 08:58:11    14.8734
2023-10-10 08:58:15    14.5772
2023-10-10 08:58:17    14.7109
2023-10-10 08:58:19    14.7661
2023-10-10 08:58:21    14.5801
2023-10-10 08:58:23    14.7892
2023-10-10 08:58:25    14.6481
2023-10-10 08:58:27     14.586
2023-10-10 08:58:29    14.9331
2023-10-10 08:58:31    14.8015
2023-10-10 08:58:33    14.6664
2023-10-10 08:58:35    14.7389
2023-10-10 08:58:37    14.8953
2023-10-10 08:58:39    14.7499
2023-10-10 08:58:41    14.8229
2023-10-10 08:58:43    14.7944
2023-10-10 08:58:47    14.5683
2023-10-10 08:58:49    14.6405
2023-10-10 08:58:51    14.4726
2023-10-10 08:58:53    14.2534
2023-10-10 08:58:55    14.4066
2023-10-10 08:58:57    14.3389
2023-10-10 08:58:59    14.1892
2023-10-10 08:59:01     14.173
2023-10-10 08:59:03    14.2686
2023-10-10 08:59:05    14.4112
2023-10-10 08:59:07     14.475
2023-10-10 08:59:09     14.319
2023-10-10 08:59:11    14.4468
2023-10-10 08:59:13    14.3641
2023-10-10 08:59:15    14.5082
2023-10-10 08:59:17    14.4915
2023-10-10 08:59:19    14.6656
2023-10-10 08:59:21    14.8063
2023-10-10 08:59:23    14.5199
2023-10-10 08:59:25    14.4774
2023-10-10 08:59:27    14.6917
2023-10-10 08:59:29     14.444
2023-10-10 08:59:31    14.5266
2023-10-10 08:59:33    14.4893
2023-10-10 08:59:35    14.5157
2023-10-10 08:59:37    14.4357
2023-10-10 08:59:39    14.5773
2023-10-10 08:59:41    14.6648
2023-10-10 08:59:43    14.7573
2023-10-10 08:59:47    14.8257
2023-10-10 08:59:49    14.6998
2023-10-10 08:59:51     14.726
2023-10-10 08:59:53    14.8645
2023-10-10 08:59:55    14.8216
2023-10-10 08:59:57    14.7355
2023-10-10 08:59:59    14.4546
2023-10-10 09:00:01    14.8145
2023-10-10 09:00:03    14.2163
2023-10-10 09:00:05    14.4812
2023-10-10 09:00:07    14.3366
2023-10-10 09:00:09    14.4172
2023-10-10 09:00:11    14.3161
2023-10-10 09:00:13    14.4548
2023-10-10 09:00:15    14.7042
2023-10-10 09:00:17    14.4816
2023-10-10 09:00:19    14.3454
2023-10-10 09:00:21    14.4937
2023-10-10 09:00:23    14.4013
2023-10-10 09:00:25    14.2452
2023-10-10 09:00:27    14.3926
2023-10-10 09:00:29    14.6592
2023-10-10 09:00:31    14.4256
2023-10-10 09:00:33    14.6276
2023-10-10 09:00:35    14.7563
2023-10-10 09:00:37    14.6601
2023-10-10 09:00:41    14.7994
2023-10-10 09:00:43    14.6516
2023-10-10 09:00:45     14.733
2023-10-10 09:00:47     14.821
2023-10-10 09:00:49    14.7041
2023-10-10 09:00:51    14.7608
2023-10-10 09:00:53    14.5508
2023-10-10 09:00:55    14.4066
2023-10-10 09:00:57    14.5101
2023-10-10 09:00:59    14.7147
2023-10-10 09:01:01    14.8965
2023-10-10 09:01:03    14.5747
2023-10-10 09:01:05    14.8301
2023-10-10 09:01:07    14.5571
2023-10-10 09:01:09     14.513
2023-10-10 09:01:11     14.389
2023-10-10 09:01:13    14.4086
2023-10-10 09:01:15    14.3819
2023-10-10 09:01:17    14.2332
2023-10-10 09:01:19    14.4239
2023-10-10 09:01:23    14.4835
2023-10-10 09:01:25     14.385
2023-10-10 09:01:27    14.2264
2023-10-10 09:01:29    14.4026
2023-10-10 09:01:33    14.3681
2023-10-10 09:01:35    14.4775
2023-10-10 09:01:37    14.2539
2023-10-10 09:01:39    14.3698
2023-10-10 09:01:41    14.4504
2023-10-10 09:01:43    14.2899
2023-10-10 09:01:47     14.412
2023-10-10 09:01:49    14.2347
2023-10-10 09:01:51    14.1635
2023-10-10 09:01:53    14.3353
2023-10-10 09:01:57    14.1659
2023-10-10 09:02:01    14.5364
2023-10-10 09:02:03    14.6724
2023-10-10 09:02:05    14.5989
2023-10-10 09:02:07    14.6145
2023-10-10 09:02:09    14.4894
2023-10-10 09:02:11    14.8365
2023-10-10 09:02:13    14.7157
2023-10-10 09:02:15    14.6847
2023-10-10 09:02:17    14.6074
2023-10-10 09:02:19    14.7949
2023-10-10 09:02:21    14.7648
2023-10-10 09:02:23    14.5292
2023-10-10 09:02:25    14.8904
2023-10-10 09:02:27    14.8663
2023-10-10 09:02:29    14.7845
2023-10-10 09:02:31    14.8545
2023-10-10 09:02:33    14.6016
2023-10-10 09:02:35    14.8477
2023-10-10 09:02:37    14.5809
2023-10-10 09:02:39    14.7044
2023-10-10 09:02:41    14.5151
2023-10-10 09:02:43     14.498
2023-10-10 09:02:45    14.3533
2023-10-10 09:02:47    14.4096
2023-10-10 09:02:49    14.2902
2023-10-10 09:02:51    14.4353
2023-10-10 09:02:53    14.5251
2023-10-10 09:02:55    14.6827
2023-10-10 09:02:57    14.4624
2023-10-10 09:02:59     14.354
2023-10-10 09:03:01    14.2189
2023-10-10 09:03:03    14.2865
2023-10-10 09:03:05    14.4482
2023-10-10 09:03:07    14.7211
2023-10-10 09:03:09    14.6214
2023-10-10 09:03:11    14.8283
2023-10-10 09:03:13    14.7068
2023-10-10 09:03:15    14.6329
2023-10-10 09:03:17    14.4711
2023-10-10 09:03:19    14.4878
2023-10-10 09:03:21    14.4699
2023-10-10 09:03:23    14.1226
2023-10-10 09:03:27    14.4712
2023-10-10 09:03:29    14.2665
2023-10-10 09:03:31    14.4272
2023-10-10 09:03:33    14.5384
2023-10-10 09:03:35    14.6232
2023-10-10 09:03:37    14.6409
2023-10-10 09:03:39    14.3727
2023-10-10 09:03:41    14.3207
2023-10-10 09:03:43    14.4479
2023-10-10 09:03:45    14.2871
2023-10-10 09:03:47    14.5464
2023-10-10 09:03:49    14.4867
2023-10-10 09:03:51    14.3907
2023-10-10 09:03:53    14.5125
2023-10-10 09:03:55    14.5646
2023-10-10 09:03:57    14.4499
2023-10-10 09:03:59    14.8362
2023-10-10 09:04:01    14.9132
2023-10-10 09:04:03    14.9496
2023-10-10 09:04:05    14.8602
2023-10-10 09:04:07    14.6826
2023-10-10 09:04:09    15.0585
2023-10-10 09:04:11    14.8217
2023-10-10 09:04:13    14.6315
2023-10-10 09:04:15    14.4557
2023-10-10 09:04:17    14.3561
2023-10-10 09:04:19     14.718
2023-10-10 09:04:21    14.3333
2023-10-10 09:04:23    14.4216
2023-10-10 09:04:25    14.4881
2023-10-10 09:04:27     14.345
2023-10-10 09:04:29    14.1496
2023-10-10 09:04:31    14.3389
2023-10-10 09:04:33    14.5486
2023-10-10 09:04:35    14.4668
2023-10-10 09:04:37    14.5977
2023-10-10 09:04:39    14.4687
2023-10-10 09:04:41    14.3424
2023-10-10 09:04:43    14.4599
2023-10-10 09:04:45    14.4024
2023-10-10 09:04:47    14.3721
2023-10-10 09:04:51     14.338
2023-10-10 09:04:55    14.4251
2023-10-10 09:04:57    11.3125
2023-10-10 09:04:59 -0.0324157
2023-10-10 09:05:15    1.46754
2023-10-10 09:05:17    2.39398
2023-10-10 09:05:19    3.26091
2023-10-10 09:05:21    6.42184
2023-10-10 09:05:23     9.4044
2023-10-10 09:05:25    11.6887
2023-10-10 09:05:27    14.1927
2023-10-10 09:05:29    14.2659
2023-10-10 09:05:31    14.5642
2023-10-10 09:05:33    14.2333
2023-10-10 09:05:35    14.2194
2023-10-10 09:05:37     14.123
2023-10-10 09:05:39    14.4746
2023-10-10 09:05:41    14.2817
2023-10-10 09:05:43    14.3012
2023-10-10 09:05:45    13.9989
2023-10-10 09:05:47    14.3787
2023-10-10 09:05:49    14.4667
2023-10-10 09:05:51    14.3389
2023-10-10 09:05:53    14.4481
2023-10-10 09:05:55    14.6002
2023-10-10 09:05:57    14.5479
2023-10-10 09:05:59     14.508
2023-10-10 09:06:01    14.4706
2023-10-10 09:06:03    14.3609
2023-10-10 09:06:05    14.6753
2023-10-10 09:06:07    2.96867
2023-10-10 09:06:09 -0.0324197
2023-10-10 09:06:27   0.654988
2023-10-10 09:06:29    2.21977
2023-10-10 09:06:31    2.53158
2023-10-10 09:06:33    6.26362
2023-10-10 09:06:35    8.31085
2023-10-10 09:06:37    10.7651
2023-10-10 09:06:39     13.748
2023-10-10 09:06:41    13.9502
2023-10-10 09:06:43    14.2103
2023-10-10 09:06:45    14.2855
2023-10-10 09:06:47    14.3875
2023-10-10 09:06:49    14.5985
2023-10-10 09:06:51    14.4482
2023-10-10 09:06:53    14.3622
2023-10-10 09:06:55    14.3752
2023-10-10 09:06:57    14.2912
2023-10-10 09:06:59    14.6415
2023-10-10 09:07:01    14.6767
2023-10-10 09:07:03    14.8233
2023-10-10 09:07:05    14.9734
2023-10-10 09:07:07    14.8019
2023-10-10 09:07:11    14.9495
2023-10-10 09:07:13    14.8375
2023-10-10 09:07:15    14.8206
2023-10-10 09:07:17    14.7469
2023-10-10 09:07:19    14.9191
2023-10-10 09:07:21    14.7306
2023-10-10 09:07:23    15.0252
2023-10-10 09:07:25    14.8067
2023-10-10 09:07:27    14.8995
2023-10-10 09:07:29    14.5384
2023-10-10 09:07:31    14.4194
2023-10-10 09:07:33    14.5556
2023-10-10 09:07:35    14.6305
2023-10-10 09:07:37    14.6069
2023-10-10 09:07:39    14.4526
2023-10-10 09:07:41    14.6983
2023-10-10 09:07:43    14.5764
2023-10-10 09:07:45    14.7054
2023-10-10 09:07:47    14.6238
2023-10-10 09:07:49      14.79
2023-10-10 09:07:51    14.8674
2023-10-10 09:07:53    14.5573
2023-10-10 09:07:55    14.6024
2023-10-10 09:07:57    14.7936
2023-10-10 09:07:59    14.5643
2023-10-10 09:08:01    14.4661
2023-10-10 09:08:03    14.3276
2023-10-10 09:08:05      14.54
2023-10-10 09:08:07    14.7127
2023-10-10 09:08:11    15.0758
2023-10-10 09:08:13    14.9056
2023-10-10 09:08:15    14.6503
2023-10-10 09:08:17    14.8083
2023-10-10 09:08:19    14.8396
2023-10-10 09:08:21    14.7589
2023-10-10 09:08:23    14.9535
2023-10-10 09:08:27    14.4841
2023-10-10 09:08:29    14.5296
2023-10-10 09:08:31    14.3981
2023-10-10 09:08:33    14.5471
2023-10-10 09:08:35     14.678
2023-10-10 09:08:37    14.6548
2023-10-10 09:08:39    14.5015
2023-10-10 09:08:41     14.383
2023-10-10 09:08:43    14.3277
2023-10-10 09:08:45     14.538
2023-10-10 09:08:47    14.2363
2023-10-10 09:08:49    14.5711
2023-10-10 09:08:51     14.396
2023-10-10 09:08:53    14.0148
2023-10-10 09:08:55    14.4967
2023-10-10 09:08:57     14.408
2023-10-10 09:08:59    14.1616
2023-10-10 09:09:01    14.3408
2023-10-10 09:09:03    14.3297
2023-10-10 09:09:05    14.1504
2023-10-10 09:09:07    14.2803
2023-10-10 09:09:09    14.3006
2023-10-10 09:09:11    14.1589
2023-10-10 09:09:13    14.2811
2023-10-10 09:09:15    14.3163
2023-10-10 09:09:17    13.9297
2023-10-10 09:09:19    14.2653
2023-10-10 09:09:21    14.3488
2023-10-10 09:09:23    14.4798
2023-10-10 09:09:25     14.172
2023-10-10 09:09:27    14.3676
2023-10-10 09:09:29    14.3551
2023-10-10 09:09:31    14.4508
2023-10-10 09:09:33    14.4618
2023-10-10 09:09:35    14.3751
2023-10-10 09:09:37    14.4099
2023-10-10 09:09:39    14.3341
2023-10-10 09:09:41       14.3
2023-10-10 09:09:43    14.7547
2023-10-10 09:09:45    15.0033
2023-10-10 09:09:47    14.7191
2023-10-10 09:09:49    14.7778
2023-10-10 09:09:51    14.8168
2023-10-10 09:09:53    14.9224
2023-10-10 09:09:55    14.8205
2023-10-10 09:09:57    14.7636
2023-10-10 09:09:59    14.5453
2023-10-10 09:10:01      14.65
2023-10-10 09:10:03    14.3762
2023-10-10 09:10:05    14.5499
2023-10-10 09:10:07      14.69
2023-10-10 09:10:09    14.3489
2023-10-10 09:10:11     14.418
2023-10-10 09:10:13    14.5105
2023-10-10 09:10:15    14.3376
2023-10-10 09:10:17    14.3847
2023-10-10 09:10:19    14.2171
2023-10-10 09:10:21    14.4077
2023-10-10 09:10:23    14.2901
2023-10-10 09:10:25    14.0794
2023-10-10 09:10:29    14.2582
2023-10-10 09:10:31     14.183
2023-10-10 09:10:33     14.416
2023-10-10 09:10:35     14.239
2023-10-10 09:10:37    14.4508
2023-10-10 09:10:39    14.1188
2023-10-10 09:10:41    14.3634
2023-10-10 09:10:43    14.4062
2023-10-10 09:10:45    14.7736
2023-10-10 09:10:47    14.6542
2023-10-10 09:10:49    14.6912
2023-10-10 09:10:51    14.5529
2023-10-10 09:10:55    14.5102
2023-10-10 09:10:57    14.4033
2023-10-10 09:10:59    14.6997
2023-10-10 09:11:01    14.7952
2023-10-10 09:11:03    14.8236
2023-10-10 09:11:05    14.7522
2023-10-10 09:11:07    14.9813
2023-10-10 09:11:09    14.6254
2023-10-10 09:11:11    14.9062
2023-10-10 09:11:13     14.746
2023-10-10 09:11:15    14.6653
2023-10-10 09:11:17    14.6453
2023-10-10 09:11:19    14.8666
2023-10-10 09:11:21    14.9968
2023-10-10 09:11:23    14.7541
2023-10-10 09:11:25     14.192
2023-10-10 09:11:27    14.4632
2023-10-10 09:11:29     14.356
2023-10-10 09:11:31    14.2633
2023-10-10 09:11:33    14.4803
2023-10-10 09:11:35    14.5904
2023-10-10 09:11:37    14.3512
2023-10-10 09:11:41    14.4101
2023-10-10 09:11:43    14.3449
2023-10-10 09:11:45    14.3761
2023-10-10 09:11:47    14.5308
2023-10-10 09:11:49    14.9404
2023-10-10 09:11:51    14.6011
2023-10-10 09:11:53    14.4605
2023-10-10 09:11:55    14.6148
2023-10-10 09:11:57    14.3829
2023-10-10 09:12:01    14.4486
2023-10-10 09:12:03     14.361
2023-10-10 09:12:05    14.4324
2023-10-10 09:12:07    14.4859
2023-10-10 09:12:09    14.3419
2023-10-10 09:12:11    14.5653
2023-10-10 09:12:13     14.804
2023-10-10 09:12:15    14.5699
2023-10-10 09:12:17    14.6425
2023-10-10 09:12:19    14.6099
2023-10-10 09:12:21    14.5311
2023-10-10 09:12:23    14.4781
2023-10-10 09:12:25    14.3653
2023-10-10 09:12:27    14.6649
2023-10-10 09:12:29     14.285
2023-10-10 09:12:31    14.7145
2023-10-10 09:12:33    14.5834
2023-10-10 09:12:35    14.5208
2023-10-10 09:12:37      14.48
2023-10-10 09:12:39     14.457
2023-10-10 09:12:41    14.6486
2023-10-10 09:12:43    14.4591
2023-10-10 09:12:45    14.4015
2023-10-10 09:12:47    14.5551
2023-10-10 09:12:49    14.6227
2023-10-10 09:12:53    14.5791
2023-10-10 09:12:57    14.5139
2023-10-10 09:12:59    14.5458
2023-10-10 09:13:01    14.6121
2023-10-10 09:13:03    14.5286
2023-10-10 09:13:05    14.5539
2023-10-10 09:13:07    14.5884
2023-10-10 09:13:09    14.5356
2023-10-10 09:13:11    14.7001
2023-10-10 09:13:13    15.0414
2023-10-10 09:13:15    15.0955
2023-10-10 09:13:17    15.0598
2023-10-10 09:13:21    14.9472
2023-10-10 09:13:25     14.869
2023-10-10 09:13:29    14.8284
2023-10-10 09:13:33    14.6103
2023-10-10 09:13:35    14.8178
2023-10-10 09:13:37    14.5958
2023-10-10 09:13:39    14.7204
2023-10-10 09:13:41    14.7316
2023-10-10 09:13:43    14.4354
2023-10-10 09:13:45    14.2836
2023-10-10 09:13:47    14.4888
2023-10-10 09:13:49    14.3246
2023-10-10 09:13:51     14.572
2023-10-10 09:13:53    14.6393
2023-10-10 09:13:55    14.5102
2023-10-10 09:13:57    14.5686
2023-10-10 09:13:59    14.7455
2023-10-10 09:14:01    14.7018
2023-10-10 09:14:03    14.7372
2023-10-10 09:14:05    14.7663
2023-10-10 09:14:07    14.6389
2023-10-10 09:14:09     14.812
2023-10-10 09:14:11    14.5887
2023-10-10 09:14:13    14.4031
2023-10-10 09:14:15    14.2987
2023-10-10 09:14:17    14.3548
2023-10-10 09:14:19    14.5613
2023-10-10 09:14:21    14.4778
2023-10-10 09:14:23    14.3525
2023-10-10 09:14:25    14.3919
2023-10-10 09:14:27    14.4895
2023-10-10 09:14:29    14.2367
2023-10-10 09:14:31     14.188
2023-10-10 09:14:33    14.0881
2023-10-10 09:14:35    14.2725
2023-10-10 09:14:37    14.0264
2023-10-10 09:14:39    14.3333
2023-10-10 09:14:41    14.1819
2023-10-10 09:14:43    14.3141
2023-10-10 09:14:45     14.186
2023-10-10 09:14:47    14.0302
2023-10-10 09:14:49    14.4817
2023-10-10 09:14:51    14.5558
2023-10-10 09:14:53    14.7823
2023-10-10 09:14:55    14.4328
2023-10-10 09:14:57    14.4927
2023-10-10 09:14:59    14.5364
2023-10-10 09:15:05    14.4653
2023-10-10 09:15:07    14.4866
2023-10-10 09:15:09      14.55
2023-10-10 09:15:11     14.761
2023-10-10 09:15:13    14.9441
2023-10-10 09:15:15    14.6473
2023-10-10 09:15:17    9.56482
2023-10-10 09:15:19 -0.0324205
2023-10-10 09:22:39   0.568707
2023-10-10 09:22:41    2.29069
2023-10-10 09:22:43    2.71556
2023-10-10 09:22:45    6.40471
2023-10-10 09:22:47    8.77823
2023-10-10 09:22:49    11.1472
2023-10-10 09:22:51    13.9218
2023-10-10 09:22:53    13.9025
2023-10-10 09:22:55    14.1504
2023-10-10 09:22:57     14.168
2023-10-10 09:22:59    14.3394
2023-10-10 09:23:01     14.263
2023-10-10 09:23:03    14.3039
2023-10-10 09:23:05    14.3151
2023-10-10 09:23:07    14.4022
2023-10-10 09:23:09      14.43
2023-10-10 09:23:11    14.4772
2023-10-10 09:23:13    14.5403
2023-10-10 09:23:15    14.6051
2023-10-10 09:23:17    14.6481
2023-10-10 09:23:19    14.6275
2023-10-10 09:23:21    15.4196
2023-10-10 09:23:23    16.4655
2023-10-10 09:23:25    19.7712
2023-10-10 09:23:27    21.9864
2023-10-10 09:23:29    23.5651
2023-10-10 09:23:31    23.7543
2023-10-10 09:23:33    23.6309
2023-10-10 09:23:35    23.5401
2023-10-10 09:23:37    23.9862
2023-10-10 09:23:39    23.4181
2023-10-10 09:23:43    24.4902
2023-10-10 09:23:45    24.5094
2023-10-10 09:23:47    24.3939
2023-10-10 09:23:49    24.6998
2023-10-10 09:23:51     24.358
2023-10-10 09:23:53    25.3313
2023-10-10 09:23:55    25.2777
2023-10-10 09:23:57    25.0092
2023-10-10 09:23:59    24.5453
2023-10-10 09:24:01    24.7241
2023-10-10 09:24:03    24.2729
2023-10-10 09:24:05    24.7367
2023-10-10 09:24:07    24.1674
2023-10-10 09:24:09    24.1265
2023-10-10 09:24:11    24.6976
2023-10-10 09:24:13    24.2615
2023-10-10 09:24:15    24.2771
2023-10-10 09:24:17    24.3578
2023-10-10 09:24:19    24.3207
2023-10-10 09:24:21    24.1626
2023-10-10 09:24:23    24.8253
2023-10-10 09:24:25    27.3549
2023-10-10 09:24:27    27.9228
2023-10-10 09:24:29    27.9685
2023-10-10 09:24:31    28.5726
2023-10-10 09:24:33    28.4734
2023-10-10 09:24:35    28.7312
2023-10-10 09:24:37    29.0927
2023-10-10 09:24:39    29.2799
2023-10-10 09:24:41    29.4733
2023-10-10 09:24:43    29.6505
2023-10-10 09:24:45    30.2465
2023-10-10 09:24:47    29.6979
2023-10-10 09:24:49     29.347
2023-10-10 09:24:51    29.2982
2023-10-10 09:24:53    29.5963
2023-10-10 09:24:55    29.8117
2023-10-10 09:24:57    29.5643
2023-10-10 09:24:59    29.7022
2023-10-10 09:25:01    29.1901
2023-10-10 09:25:03    28.9481
2023-10-10 09:25:05    29.2194
2023-10-10 09:25:07    29.4366
2023-10-10 09:25:09    29.0644
2023-10-10 09:25:11    28.8345
2023-10-10 09:25:13    28.7036
2023-10-10 09:25:15    28.8988
2023-10-10 09:25:17    28.9874
2023-10-10 09:25:19     29.136
2023-10-10 09:25:21    28.9385
2023-10-10 09:25:23    28.4805
2023-10-10 09:25:25    28.7041
2023-10-10 09:25:29    28.9321
2023-10-10 09:25:31    28.8529
2023-10-10 09:25:33    28.9743
2023-10-10 09:25:35    29.0251
2023-10-10 09:25:37     29.456
2023-10-10 09:25:39    29.3425
2023-10-10 09:25:41     29.498
2023-10-10 09:25:43    29.5828
2023-10-10 09:25:45    29.3933
2023-10-10 09:25:47    29.5785
2023-10-10 09:25:49    29.7263
2023-10-10 09:25:51    29.5694
2023-10-10 09:25:53    27.1979
2023-10-10 09:25:55 -0.0318946
2023-10-10 09:26:09   0.558004
2023-10-10 09:26:11    2.22332
2023-10-10 09:26:13    2.58025
2023-10-10 09:26:15    6.16749
2023-10-10 09:26:17    8.22906
2023-10-10 09:26:19    11.1089
2023-10-10 09:26:21    15.2666
2023-10-10 09:26:23    17.2421
2023-10-10 09:26:25    19.6975
2023-10-10 09:26:27    24.0774
2023-10-10 09:26:29    26.4786
2023-10-10 09:26:31     28.289
2023-10-10 09:26:33    28.6396
2023-10-10 09:26:35     28.527
2023-10-10 09:26:37    28.8682
2023-10-10 09:26:39    29.2057
2023-10-10 09:26:41    29.0984
2023-10-10 09:26:43    29.6021
2023-10-10 09:26:45    29.6275
2023-10-10 09:26:47    29.2625
2023-10-10 09:26:49    29.7556
2023-10-10 09:26:51    29.5493
2023-10-10 09:26:53    29.1981
2023-10-10 09:26:55    29.5292
2023-10-10 09:26:57    29.3811
2023-10-10 09:26:59    29.2434
2023-10-10 09:27:01    29.5344
2023-10-10 09:27:03     29.916
2023-10-10 09:27:05    29.2145
2023-10-10 09:27:07    29.4431
2023-10-10 09:27:09     29.202
2023-10-10 09:27:11    29.0577
2023-10-10 09:27:15    28.8827
2023-10-10 09:27:17    28.7504
2023-10-10 09:27:19    29.5025
2023-10-10 09:27:21    28.6412
2023-10-10 09:27:23     28.709
2023-10-10 09:27:25    28.7966
2023-10-10 09:27:27    29.1545
2023-10-10 09:27:29    28.8454
2023-10-10 09:27:31    29.0196
2023-10-10 09:27:33    28.2658
2023-10-10 09:27:35    28.9789
2023-10-10 09:27:37    29.2586
2023-10-10 09:27:39    29.1868
2023-10-10 09:27:41    29.5493
2023-10-10 09:27:43    29.5953
2023-10-10 09:27:45    29.0959
2023-10-10 09:27:47    29.6187
2023-10-10 09:27:49    29.8454
2023-10-10 09:27:51    29.8675
2023-10-10 09:27:53    29.7154
2023-10-10 09:27:55     29.349
2023-10-10 09:27:57    29.8014
2023-10-10 09:27:59    29.3692
2023-10-10 09:28:01    29.5431
2023-10-10 09:28:03     29.838
2023-10-10 09:28:05    29.3403
2023-10-10 09:28:07    29.2724
2023-10-10 09:28:09    29.5416
2023-10-10 09:28:11    28.7542
2023-10-10 09:28:13    28.7802
2023-10-10 09:28:15    28.5644
2023-10-10 09:28:17    29.0007
2023-10-10 09:28:19     28.749
2023-10-10 09:28:21    29.1267
2023-10-10 09:28:23    28.5998
2023-10-10 09:28:25    28.7881
2023-10-10 09:28:27    28.6729
2023-10-10 09:28:29    29.2712
2023-10-10 09:28:31    29.5756
2023-10-10 09:28:33    29.3146
2023-10-10 09:28:35    28.6587
2023-10-10 09:28:37    29.1066
2023-10-10 09:28:39    28.8226
2023-10-10 09:28:41    29.6116
2023-10-10 09:28:43    29.6747
2023-10-10 09:28:45    29.4859
2023-10-10 09:28:47    29.3927
2023-10-10 09:28:49    29.4633
2023-10-10 09:28:51    29.3848
2023-10-10 09:28:53    29.1965
2023-10-10 09:28:55    29.2436
2023-10-10 09:28:57    29.4738
2023-10-10 09:28:59    29.5164
2023-10-10 09:29:01    29.6194
2023-10-10 09:29:03    29.5345
2023-10-10 09:29:05    29.9992
2023-10-10 09:29:07    30.2073
2023-10-10 09:29:09    29.2905
2023-10-10 09:29:11    29.3168
2023-10-10 09:29:13    29.4471
2023-10-10 09:29:15    29.4751
2023-10-10 09:29:17    29.5485
2023-10-10 09:29:19    29.2538
2023-10-10 09:29:21    29.0353
2023-10-10 09:29:23    29.2079
2023-10-10 09:29:25    28.9187
2023-10-10 09:29:27    29.7143
2023-10-10 09:29:29    29.6857
2023-10-10 09:29:33    29.4948
2023-10-10 09:29:35    29.2632
2023-10-10 09:29:37    29.7585
2023-10-10 09:29:39    29.6509
2023-10-10 09:29:41    29.3319
2023-10-10 09:29:43    29.6745
2023-10-10 09:29:45    29.9709
2023-10-10 09:29:47    29.9237
2023-10-10 09:29:49    29.5212
2023-10-10 09:29:51     29.486
2023-10-10 09:29:53    28.9918
2023-10-10 09:29:55    29.1568
2023-10-10 09:29:57    29.4118
2023-10-10 09:29:59    28.7886
2023-10-10 09:30:01    28.8653
2023-10-10 09:30:03    28.7268
2023-10-10 09:30:05    29.4604
2023-10-10 09:30:07    29.2003
2023-10-10 09:30:09    28.8625
2023-10-10 09:30:11    29.1876
2023-10-10 09:30:13    29.2083
2023-10-10 09:30:15    28.9729
2023-10-10 09:30:17    28.9918
2023-10-10 09:30:19    29.1752
2023-10-10 09:30:21    29.4549
2023-10-10 09:30:23    28.9892
2023-10-10 09:30:25    29.2176
2023-10-10 09:30:27    28.8372
2023-10-10 09:30:29    29.3359
2023-10-10 09:30:31    29.1391
2023-10-10 09:30:33    28.5949
2023-10-10 09:30:35    28.8503
2023-10-10 09:30:37    28.5631
2023-10-10 09:30:39    28.9536
2023-10-10 09:30:41    29.1017
2023-10-10 09:30:43    28.8661
2023-10-10 09:30:45    29.3392
2023-10-10 09:30:47    28.8755
2023-10-10 09:30:49    29.0544
2023-10-10 09:30:53    29.0176
2023-10-10 09:30:55    28.9137
2023-10-10 09:30:57    28.8701
2023-10-10 09:30:59    29.0541
2023-10-10 09:31:01    28.8583
2023-10-10 09:31:03    28.9042
2023-10-10 09:31:05    29.3258
2023-10-10 09:31:07    28.8587
2023-10-10 09:31:09    28.8735
2023-10-10 09:31:11    28.9988
2023-10-10 09:31:13    28.8959
2023-10-10 09:31:17    28.8489
2023-10-10 09:31:19    28.6561
2023-10-10 09:31:21    29.0489
2023-10-10 09:31:23    29.0095
2023-10-10 09:31:25     28.628
2023-10-10 09:31:27    29.0302
2023-10-10 09:31:29    28.7379
2023-10-10 09:31:31     29.122
2023-10-10 09:31:33    29.2426
2023-10-10 09:31:35    28.7934
2023-10-10 09:31:37    28.5861
2023-10-10 09:31:39    28.8802
2023-10-10 09:31:41    28.8451
2023-10-10 09:31:43    28.7517
2023-10-10 09:31:45    28.7293
2023-10-10 09:31:47    28.3834
2023-10-10 09:31:49    28.8758
2023-10-10 09:31:51    29.0162
2023-10-10 09:31:53    28.9221
2023-10-10 09:31:55    29.2755
2023-10-10 09:31:57    28.6888
2023-10-10 09:31:59    28.5679
2023-10-10 09:32:01    28.6008
2023-10-10 09:32:03    28.3665
2023-10-10 09:32:05    28.9018
2023-10-10 09:32:07     28.796
2023-10-10 09:32:09    28.9496
2023-10-10 09:32:11     29.451
2023-10-10 09:32:13    29.1066
2023-10-10 09:32:15    29.5451
